shift,worker_id,sequence,event_type,point,point_no,cycle_minutes,depart_center,arrive_point,service_start,service_end,return_center,depart_minute,service_start_minute,return_minute,path_to,path_back,travel_minutes,service_minutes,note
B1:00:00-08:00,B1-W05,11,inspection,XJ-0009,9,35.0,05:32,05:36,05:36,05:40,05:44,332.0,336.0,344.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009,XJ-0009->XJ-0024->XJ-0023->XJ-0022,8.0,4.0,中心往返巡检任务
B1:00:00-08:00,B1-W05,12,inspection,XJ-0012,12,35.0,05:50,06:08,06:08,06:10,06:28,350.0,368.0,388.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W05,13,inspection,XJ-0008,8,35.0,06:31,06:40,06:40,06:43,06:52,391.0,400.0,412.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W05,14,inspection,XJ-0012,12,35.0,06:54,07:12,07:12,07:14,07:32,414.0,432.0,452.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W05,15,inspection,XJ-0002,2,50.0,07:32,07:38,07:38,07:40,07:46,452.181818,458.181818,466.181818,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,1,inspection,XJ-0026,26,35.0,00:06,00:16,00:16,00:18,00:28,6.0,16.0,28.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,2,inspection,XJ-0016,16,35.0,00:29,00:48,00:48,00:51,01:10,29.0,48.0,70.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,3,inspection,XJ-0026,26,35.0,01:10,01:20,01:20,01:22,01:32,70.0,80.0,92.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,4,inspection,XJ-0016,16,35.0,01:33,01:52,01:52,01:55,02:14,93.0,112.0,134.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,5,inspection,XJ-0026,26,35.0,02:14,02:24,02:24,02:26,02:36,134.0,144.0,156.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,6,inspection,XJ-0016,16,35.0,02:37,02:56,02:56,02:59,03:18,157.0,176.0,198.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013->XJ-0016,XJ-0016->XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,38.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,7,inspection,XJ-0026,26,35.0,03:18,03:28,03:28,03:30,03:40,198.0,208.0,220.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026,XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,20.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,8,inspection,XJ-0012,12,35.0,03:42,04:00,04:00,04:02,04:20,222.0,240.0,260.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,9,inspection,XJ-0008,8,35.0,04:23,04:32,04:32,04:35,04:44,263.0,272.0,284.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,10,inspection,XJ-0012,12,35.0,04:46,05:04,05:04,05:06,05:24,286.0,304.0,324.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,11,inspection,XJ-0008,8,35.0,05:27,05:36,05:36,05:39,05:48,327.0,336.0,348.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,12,inspection,XJ-0018,18,35.0,05:50,06:08,06:08,06:10,06:28,350.0,368.0,388.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,13,inspection,XJ-0014,14,35.0,06:31,06:40,06:40,06:43,06:52,391.0,400.0,412.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,14,inspection,XJ-0018,18,35.0,06:54,07:12,07:12,07:14,07:32,414.0,432.0,452.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W06,15,inspection,XJ-0008,8,35.0,07:35,07:44,07:44,07:47,07:56,455.0,464.0,476.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,1,inspection,XJ-0008,8,35.0,00:07,00:16,00:16,00:19,00:28,7.0,16.0,28.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,2,inspection,XJ-0012,12,35.0,00:30,00:48,00:48,00:50,01:08,30.0,48.0,68.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,3,inspection,XJ-0008,8,35.0,01:11,01:20,01:20,01:23,01:32,71.0,80.0,92.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,4,inspection,XJ-0012,12,35.0,01:34,01:52,01:52,01:54,02:12,94.0,112.0,132.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,5,inspection,XJ-0008,8,35.0,02:15,02:24,02:24,02:27,02:36,135.0,144.0,156.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,6,inspection,XJ-0012,12,35.0,02:38,02:56,02:56,02:58,03:16,158.0,176.0,196.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0012,XJ-0012->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,7,inspection,XJ-0008,8,35.0,03:19,03:28,03:28,03:31,03:40,199.0,208.0,220.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017->XJ-0008,XJ-0008->XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,8,inspection,XJ-0018,18,35.0,03:42,04:00,04:00,04:02,04:20,222.0,240.0,260.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,9,inspection,XJ-0014,14,35.0,04:23,04:32,04:32,04:35,04:44,263.0,272.0,284.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,10,inspection,XJ-0018,18,35.0,04:46,05:04,05:04,05:06,05:24,286.0,304.0,324.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,11,inspection,XJ-0014,14,35.0,05:27,05:36,05:36,05:39,05:48,327.0,336.0,348.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,12,inspection,XJ-0005,5,720.0,05:52,06:00,06:00,06:02,06:10,352.0,360.0,370.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0005,XJ-0005->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,13,inspection,XJ-0021,21,80.0,06:15,06:17,06:17,06:20,06:22,375.142857,377.142857,382.142857,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,14,inspection,XJ-0015,15,35.0,06:24,06:40,06:40,06:42,06:58,384.0,400.0,418.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,15,inspection,XJ-0010,10,120.0,06:59,07:12,07:12,07:14,07:27,419.0,432.0,447.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010,XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,26.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W07,16,inspection,XJ-0015,15,35.0,07:28,07:44,07:44,07:46,08:02,448.0,464.0,482.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,1,inspection,XJ-0014,14,35.0,00:07,00:16,00:16,00:19,00:28,7.0,16.0,28.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,2,inspection,XJ-0018,18,35.0,00:30,00:48,00:48,00:50,01:08,30.0,48.0,68.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,3,inspection,XJ-0014,14,35.0,01:11,01:20,01:20,01:23,01:32,71.0,80.0,92.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,4,inspection,XJ-0018,18,35.0,01:34,01:52,01:52,01:54,02:12,94.0,112.0,132.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,5,inspection,XJ-0014,14,35.0,02:15,02:24,02:24,02:27,02:36,135.0,144.0,156.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,6,inspection,XJ-0018,18,35.0,02:38,02:56,02:56,02:58,03:16,158.0,176.0,196.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015->XJ-0018,XJ-0018->XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,36.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,7,inspection,XJ-0014,14,35.0,03:19,03:28,03:28,03:31,03:40,199.0,208.0,220.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,8,inspection,XJ-0013,13,80.0,03:43,04:00,04:00,04:05,04:22,223.0,240.0,262.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011->XJ-0013,XJ-0013->XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,34.0,5.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,9,inspection,XJ-0001,1,35.0,04:24,04:32,04:32,04:35,04:43,264.0,272.0,283.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,10,inspection,XJ-0015,15,35.0,04:48,05:04,05:04,05:06,05:22,288.0,304.0,322.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,11,inspection,XJ-0010,10,120.0,05:23,05:36,05:36,05:38,05:51,323.0,336.0,351.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010,XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,26.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,12,inspection,XJ-0015,15,35.0,05:52,06:08,06:08,06:10,06:26,352.0,368.0,386.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,13,inspection,XJ-0001,1,35.0,06:32,06:40,06:40,06:43,06:51,392.0,400.0,411.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,14,inspection,XJ-0015,15,35.0,06:56,07:12,07:12,07:14,07:30,416.0,432.0,450.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W08,15,inspection,XJ-0014,14,35.0,07:35,07:44,07:44,07:47,07:56,455.0,464.0,476.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0014,XJ-0014->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,18.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,1,inspection,XJ-0001,1,35.0,00:08,00:16,00:16,00:19,00:27,8.0,16.0,27.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,2,inspection,XJ-0015,15,35.0,00:32,00:48,00:48,00:50,01:06,32.0,48.0,66.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,3,inspection,XJ-0001,1,35.0,01:12,01:20,01:20,01:23,01:31,72.0,80.0,91.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,4,inspection,XJ-0015,15,35.0,01:36,01:52,01:52,01:54,02:10,96.0,112.0,130.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,5,inspection,XJ-0010,10,120.0,02:11,02:24,02:24,02:26,02:39,131.0,144.0,159.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010,XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,26.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,6,inspection,XJ-0015,15,35.0,02:40,02:56,02:56,02:58,03:14,160.0,176.0,194.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,7,inspection,XJ-0001,1,35.0,03:20,03:28,03:28,03:31,03:39,200.0,208.0,219.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,8,inspection,XJ-0015,15,35.0,03:44,04:00,04:00,04:02,04:18,224.0,240.0,258.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0026->XJ-0015,XJ-0015->XJ-0026->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,32.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,9,inspection,XJ-0006,6,35.0,04:24,04:32,04:32,04:35,04:43,264.0,272.0,283.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,10,inspection,XJ-0011,11,35.0,04:49,05:04,05:04,05:07,05:22,289.0,304.0,322.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011,XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,30.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,11,inspection,XJ-0001,1,35.0,05:28,05:36,05:36,05:39,05:47,328.0,336.0,347.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,12,inspection,XJ-0017,17,480.0,05:52,06:00,06:00,06:02,06:10,352.0,360.0,370.0,XJ-0022->XJ-0023->XJ-0024->XJ-0009->XJ-0025->XJ-0017,XJ-0017->XJ-0025->XJ-0009->XJ-0024->XJ-0023->XJ-0022,16.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,13,inspection,XJ-0011,11,35.0,06:25,06:40,06:40,06:43,06:58,385.0,400.0,418.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011,XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,30.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,14,inspection,XJ-0001,1,35.0,07:04,07:12,07:12,07:15,07:23,424.0,432.0,443.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,15,inspection,XJ-0021,21,80.0,07:24,07:26,07:26,07:29,07:31,443.714286,445.714286,450.714286,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W09,16,inspection,XJ-0001,1,35.0,07:36,07:44,07:44,07:47,07:55,456.0,464.0,475.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,1,inspection,XJ-0006,6,35.0,00:08,00:16,00:16,00:19,00:27,8.0,16.0,27.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,2,inspection,XJ-0021,21,80.0,00:32,00:34,00:34,00:37,00:39,32.285714,34.285714,39.285714,XJ-0022->XJ-0021,XJ-0021->XJ-0022,4.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,3,inspection,XJ-0001,1,35.0,00:40,00:48,00:48,00:51,00:59,40.0,48.0,59.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,4,inspection,XJ-0011,11,35.0,01:05,01:20,01:20,01:23,01:38,65.0,80.0,98.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011,XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,30.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,5,inspection,XJ-0002,2,50.0,01:43,01:49,01:49,01:51,01:57,103.090909,109.090909,117.090909,XJ-0022->XJ-0021->XJ-0004->XJ-0002,XJ-0002->XJ-0004->XJ-0021->XJ-0022,12.0,2.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,6,inspection,XJ-0001,1,35.0,02:16,02:24,02:24,02:27,02:35,136.0,144.0,155.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0001,XJ-0001->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,7,inspection,XJ-0011,11,35.0,02:41,02:56,02:56,02:59,03:14,161.0,176.0,194.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011,XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,30.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,8,inspection,XJ-0006,6,35.0,03:20,03:28,03:28,03:31,03:39,200.0,208.0,219.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006,XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,16.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,9,inspection,XJ-0011,11,35.0,03:45,04:00,04:00,04:03,04:18,225.0,240.0,258.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003->XJ-0006->XJ-0010->XJ-0011,XJ-0011->XJ-0010->XJ-0006->XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,30.0,3.0,中心往返巡检任务
B1:00:00-08:00,B1-W10,10,inspection,XJ-0003,3,35.0,04:25,04:32,04:32,04:35,04:42,265.0,272.0,282.0,XJ-0022->XJ-0021->XJ-0004->XJ-0002->XJ-0003,XJ-0003->XJ-0002->XJ-0004->XJ-0021->XJ-0022,14.0,3.0,中心往返巡检任务
