time_s,handle,x_m,y_m,speed_m_s,theta_rad
255,龙头前把手,-4.892826,-2.976673,1.0,65.426891
255,第1节龙身前把手,-5.763737,-0.283392,1.0,65.924317
255,第51节龙身前把手,-6.376112,2.662348,1.0,78.93536
255,第101节龙身前把手,-4.130623,-6.717377,1.0,90.086706
255,第151节龙身前把手,7.558804,4.414997,1.0,100.002329
255,第201节龙身前把手,-5.660254,-7.683221,1.0,109.019883
255,龙尾后把手,9.31215,3.272464,1.0,112.759397
256,龙头前把手,-4.289023,-3.772209,1.0,65.252071
256,第1节龙身前把手,-5.613472,-1.270769,1.0,65.75082
256,第51节龙身前把手,-6.681345,1.710988,1.0,78.790513
256,第101节龙身前把手,-3.24274,-7.175986,1.0,89.959813
256,第151节龙身前把手,6.997955,5.242258,1.0,99.888032
256,第201节龙身前把手,-4.820551,-8.225423,1.0,108.915049
256,龙尾后把手,8.92522,4.194109,1.0,112.658043
257,龙头前把手,-3.555874,-4.450392,1.0,65.076782
257,第1节龙身前把手,-5.294761,-2.21729,1.0,65.576863
257,第51节龙身前把手,-6.845906,0.72551,1.0,78.6454
257,第101节龙身前把手,-2.303923,-7.518445,1.0,89.832742
257,第151节龙身前把手,6.346362,6.000107,1.0,99.773604
257,第201节龙身前把手,-3.928695,-8.676727,1.0,108.810114
257,龙尾后把手,8.446976,5.071847,1.0,112.556597
258,龙头前把手,-2.715544,-4.99009,1.0,64.901019
258,第1节龙身前把手,-4.816801,-3.094228,1.0,65.402444
258,第51节龙身前把手,-6.866075,-0.273405,1.0,78.500018
258,第101节龙身前把手,-1.329255,-7.739064,1.0,89.70549
258,第151节龙身前把手,5.612448,6.678544,1.0,99.659045
258,第201节龙身前把手,-2.994454,-9.032077,1.0,108.705078
258,龙尾后把手,7.882256,5.89661,1.0,112.45506
259,龙头前把手,-1.79369,-5.374273,1.0,64.724779
259,第1节龙身前把手,-4.193703,-3.874742,1.0,65.227559
259,第51节龙身前把手,-6.741162,-1.264682,1.0,78.354366
259,第101节龙身前把手,-0.33446,-7.834099,1.0,89.578058
259,第151节龙身前把手,4.805749,7.268579,1.0,99.544354
259,第201节龙身前把手,-2.028091,-9.287462,1.0,108.59994
259,龙尾后把手,7.236805,6.659847,1.0,112.353431
260,龙头前把手,-0.818702,-5.5906,1.0,64.548058
260,第1节龙身前把手,-3.444127,-4.534723,1.0,65.052204
260,第51节龙身前把手,-6.473547,-2.227287,1.0,78.208443
260,第101节龙身前把手,0.66434,-7.80183,1.0,89.450444
260,第151节龙身前把手,3.936789,7.762351,1.0,99.429531
260,第201节龙身前把手,-1.040255,-9.439964,1.0,108.494701
260,龙尾后把手,6.517213,7.353623,1.0,112.25171
261,龙头前把手,0.179137,-5.631868,1.0,64.370852
261,第1节龙身前把手,-2.590769,-5.053572,1.0,64.876374
261,第51节龙身前把手,-6.068664,-3.140682,1.0,78.062248
261,第101节龙身前把手,1.650893,-7.642604,1.0,89.322648
261,第151节龙身前把手,3.016951,8.153242,1.0,99.314576
261,第201节龙身前把手,-0.041862,-9.487794,1.0,108.389359
261,龙尾后把手,5.730858,7.970699,1.0,112.149897
262,龙头前把手,1.168578,-5.496309,1.0,64.193157
262,第1节龙身前把手,-1.659713,-5.414885,1.0,64.700067
262,第51节龙身前把手,-5.534907,-3.985262,1.0,77.915778
262,第101节龙身前把手,2.609075,-7.358839,1.0,89.194668
262,第151节龙身前把手,2.058326,8.435969,1.0,99.199487
262,第201节龙身前把手,0.956021,-9.430321,1.0,108.283914
262,龙尾后把手,4.885829,8.50461,1.0,112.047992
263,龙头前把手,2.118381,-5.187716,1.0,64.014969
263,第1节龙身前把手,-0.679671,-5.607015,1.0,64.523279
263,第51节龙身前把手,-4.883481,-4.742791,1.0,77.769032
263,第101节龙身前把手,3.523158,-6.955004,1.0,89.066505
263,第151节龙身前把手,1.073563,8.606665,1.0,99.084264
263,第201节龙身前把手,1.942302,-9.268081,1.0,108.178367
263,龙尾后把手,3.990846,8.949737,1.0,111.945993
264,龙头前把手,2.998304,-4.715406,1.0,63.836284
264,第1节龙身前把手,0.318883,-5.623508,1.0,64.346005
264,第51节龙身前把手,-4.128187,-5.396802,1.0,77.622009
264,第101节龙身前把手,4.378072,-6.437558,1.0,88.938157
264,第151节龙身前把手,0.075703,8.662934,1.0,98.968907
264,第201节龙身前把手,2.905985,-9.00278,1.0,108.072717
264,龙尾后把手,3.055172,9.301371,1.0,111.843902
265,龙头前把手,3.780082,-4.093997,1.0,63.657097
265,第1节龙身前把手,1.304644,-5.463367,1.0,64.168241
265,第51节龙身前把手,-3.285148,-5.932971,1.0,77.474707
265,第101节龙身前把手,5.159653,-5.814859,1.0,88.809624
265,第151节龙身前把手,-0.921996,8.603896,1.0,98.853416
265,第201节龙身前把手,3.836295,-8.637278,1.0,107.966963
265,龙尾后把手,2.088521,9.555763,1.0,111.741717
266,龙头前把手,4.438362,-3.343012,1.0,63.477404
266,第1节龙身前把手,2.246449,-5.131169,1.0,63.989983
266,第51节龙身前把手,-2.372481,-6.33945,1.0,77.327125
266,第101节龙身前把手,5.85489,-5.097039,1.0,88.680905
266,第151节龙身前把手,-1.90623,8.430203,1.0,98.737789
266,第201节龙身前把手,4.722798,-8.175564,1.0,107.861106
266,龙尾后把手,1.100955,9.710168,1.0,111.639439
267,龙头前把手,4.951561,-2.486319,1.0,63.297202
267,第1节龙身前把手,3.114277,-4.636988,1.0,63.811228
267,第51节龙身前把手,-1.409922,-6.607144,1.0,77.17926
267,第101节龙身前把手,6.452144,-4.29585,1.0,88.551998
267,第151节龙身前把手,-2.863829,8.144044,1.0,98.622027
267,第201节龙身前把手,5.555519,-7.622717,1.0,107.755145
267,龙尾后把手,0.102782,9.762881,1.0,111.537067
268,龙头前把手,5.302621,-1.55142,1.0,63.116485
268,第1节龙身前把手,3.880213,-3.996157,1.0,63.631971
268,第51节龙身前把手,-0.418412,-6.729941,1.0,77.031112
268,第101节龙身前把手,6.941352,-3.424479,1.0,88.422904
268,第151节龙身前把手,-3.781935,7.749122,1.0,98.506129
268,第201节龙身前把手,6.325059,-6.984853,1.0,107.649079
268,龙尾后把手,-0.895548,9.713255,1.0,111.434601
269,龙头前把手,5.479629,-0.568601,1.0,62.935249
269,第1节龙身前把手,4.519385,-3.228845,1.0,63.452207
269,第51节龙身前把手,0.580355,-6.704872,1.0,76.882678
269,第101节龙身前把手,7.314209,-2.497341,1.0,88.29362
269,第151节龙身前把手,-4.648171,7.250611,1.0,98.390095
269,第201节龙身前把手,7.022701,-6.269063,1.0,107.542909
269,龙尾后把手,-1.883556,9.56172,1.0,111.33204
270,龙头前把手,5.476283,0.430016,1.0,62.75349
270,第1节龙身前把手,5.0108,-2.359474,1.0,63.271933
270,第51节龙身前把手,1.5644,-6.532206,1.0,76.733957
270,第101节龙身前把手,7.564317,-1.529845,1.0,88.164148
270,第151节龙身前把手,-5.450819,6.655101,1.0,98.273923
270,第201节龙身前把手,7.640514,-5.483336,1.0,107.436634
270,龙尾后把手,-2.850844,9.309774,1.0,111.229385
271,龙头前把手,5.29218,1.411515,1.0,62.571204
271,第1节龙身前把手,5.338085,-1.41599,1.0,63.091143
271,第51节龙身前把手,2.511941,-6.215478,1.0,76.584947
271,第101节龙身前把手,7.687305,-0.538142,1.0,88.034484
271,第151节龙身前把手,-6.178974,5.970512,1.0,98.157614
271,第201节龙身前把手,8.171441,-4.636475,1.0,107.330254
271,龙尾后把手,-3.787201,8.959981,1.0,111.126636
272,龙头前把手,4.932914,2.343257,1.0,62.388384
272,第1节龙身前把手,5.490091,-0.428997,1.0,62.909835
272,第51节龙身前把手,3.40188,-5.761438,1.0,76.435647
272,第101节龙身前把手,7.680921,0.461135,1.0,87.90463
272,第151节龙身前把手,-6.822703,5.205996,1.0,98.041167
272,第201节龙身前把手,8.609392,-3.738002,1.0,107.223768
272,龙尾后把手,-4.682716,8.515941,1.0,111.023791
273,龙头前把手,4.409978,3.193985,1.0,62.205028
273,第1节龙身前把手,5.461326,0.569211,1.0,62.728002
273,第51节龙身前把手,4.214279,-5.179937,1.0,76.286055
273,第101节龙身前把手,7.545083,1.451154,1.0,87.774583
273,第151节龙身前把手,-7.373179,4.371824,1.0,97.924582
273,第201节龙身前把手,8.94931,-2.79805,1.0,107.117177
273,龙尾后把手,-5.527882,7.982264,1.0,110.920851
274,龙头前把手,3.740464,3.934886,1.0,62.02113
274,第1节龙身前把手,5.252227,1.545689,1.0,62.545641
274,第51节龙身前把手,4.930819,-4.483734,1.0,76.136169
274,第101节龙身前把手,7.281898,2.415167,1.0,87.644344
274,第151节龙身前把手,-7.822812,3.479246,1.0,97.807857
274,第201节龙身前把手,9.187236,-1.827255,1.0,107.010479
274,龙尾后把手,-6.313699,7.36452,1.0,110.817815
275,龙头前把手,2.946568,4.540605,1.0,61.836684
275,第1节龙身前把手,4.869223,2.467926,1.0,62.362747
275,第51节龙身前把手,5.535223,-3.688236,1.0,75.985987
275,第101节龙身前把手,6.89564,3.336789,1.0,87.513911
275,第151节龙身前把手,-8.16536,2.540351,1.0,97.690993
275,第201节龙身前把手,9.320362,-0.836636,1.0,106.903675
275,龙尾后把手,-7.031772,6.669189,1.0,110.714683
276,龙头前把手,2.05491,4.990156,1.0,61.651688
276,第1节龙身前把手,4.324614,3.304944,1.0,62.179315
276,第51节龙身前把手,6.01365,-2.811183,1.0,75.835508
276,第101节龙身前把手,6.392696,4.200285,1.0,87.383283
276,第151节龙身前把手,-8.396017,1.567903,1.0,97.573989
276,第201节龙身前把手,9.347065,0.162531,1.0,106.796763
276,龙尾后把手,-7.674401,5.903591,1.0,110.611455
277,龙头前把手,1.095692,5.267705,1.0,61.466134
277,第1节龙身前把手,3.636241,4.028355,1.0,61.99534
277,第51节龙身前把手,6.355022,-1.872263,1.0,75.68473
277,第101节龙身前把手,5.781471,4.990841,1.0,87.252459
277,第151节龙身前把手,-8.511495,0.575168,1.0,97.456845
277,第201节龙身前把手,9.266935,1.158837,1.0,106.689745
277,龙尾后把手,-8.234672,5.075819,1.0,110.508131
278,龙头前把手,0.101711,5.363196,1.0,61.280019
278,第1节龙身前把手,2.826964,4.613364,1.0,61.810818
278,第51节龙身前把手,6.551315,-0.892688,1.0,75.53365
278,第101节龙身前把手,5.072261,5.694823,1.0,87.12144
278,第151节龙身前把手,-8.510071,-0.424258,1.0,97.33956
278,第201节龙身前把手,9.080781,2.140871,1.0,106.58262
278,龙尾后把手,-8.706528,4.194649,1.0,110.40471
279,龙头前把手,-0.892734,5.272778,1.0,61.093337
279,第1节龙身前把手,1.923959,5.039661,1.0,61.625744
279,第51节龙身前把手,6.597763,0.105277,1.0,75.382269
279,第101节龙身前把手,4.277089,6.300023,1.0,86.990222
279,第151节龙身前把手,-8.391625,-1.41664,1.0,97.222133
279,第201节龙身前把手,8.790635,3.097353,1.0,106.475386
279,龙尾后把手,-9.08484,3.269453,1.0,110.301192
280,龙头前把手,-1.85302,4.999043,1.0,60.906083
280,第1节龙身前把手,0.957853,5.292189,1.0,61.440112
280,第51节龙身前把手,6.493006,1.098811,1.0,75.230582
280,第101节龙身前把手,3.409512,6.795877,1.0,86.858807
280,第151节龙身前把手,-8.15765,-2.38829,1.0,97.104565
280,第201节龙身前把手,8.399727,4.017261,1.0,106.368045
280,龙尾后把手,-9.365469,2.310103,1.0,110.197577
281,龙头前把手,-2.745401,4.551027,1.0,60.718252
281,第1节龙身前把手,-0.038277,5.361738,1.0,61.253918
281,第51节龙身前把手,6.23915,2.065057,1.0,75.078589
281,第101节龙身前把手,2.484398,7.173662,1.0,86.727193
281,第151节龙身前把手,-7.811239,-3.325757,1.0,96.986853
281,第201节龙身前把手,7.912458,4.889962,1.0,106.260595
281,龙尾后把手,-9.54531,1.326863,1.0,110.093865
282,龙头前把手,-3.538213,3.943992,1.0,60.529838
282,第1节龙身前把手,-1.030018,5.245352,1.0,61.067156
282,第51节龙身前把手,5.841759,2.981653,1.0,74.926288
282,第101节龙身前把手,1.517679,7.426658,1.0,86.595378
282,第151节龙身前把手,-7.357056,-4.216016,1.0,96.868999
282,第201节龙身前把手,7.334358,5.705337,1.0,106.153036
282,龙尾后把手,-9.622337,0.330284,1.0,109.990054
283,龙头前把手,-4.203034,3.198982,1.0,60.340836
283,第1节龙身前把手,-1.982793,4.946528,1.0,60.879822
283,第51节龙身前把手,5.309756,3.82725,1.0,74.773677
283,第101节龙身前把手,0.526082,7.550284,1.0,86.463363
283,第151节龙身前把手,-6.801276,-5.046647,1.0,96.751001
283,第201节龙身前把手,6.672018,6.453896,1.0,106.045368
283,龙尾后把手,-9.595621,-0.668909,1.0,109.886146
284,龙头前把手,-4.71574,2.342163,1.0,60.15124
284,第1节龙身前把手,-2.863078,4.475192,1.0,60.691909
284,第51节龙身前把手,4.655253,4.58202,1.0,74.620753
284,第101节龙身前把手,-0.473157,7.542189,1.0,86.331145
284,第151节龙身前把手,-6.151511,-5.806018,1.0,96.632859
284,第201节龙身前把手,5.933032,7.126898,1.0,105.937591
284,龙尾后把手,-9.465355,-1.659933,1.0,109.782139
285,龙头前把手,-5.057448,1.403961,1.0,59.961045
285,第1节龙身前把手,-3.639596,3.847449,1.0,60.503413
285,第51节龙身前把手,3.8933,5.22814,1.0,74.467516
285,第101节龙身前把手,-1.462588,7.402315,1.0,86.198725
285,第151节龙身前把手,-5.416715,-6.483446,1.0,96.514573
285,第201节龙身前把手,5.125902,7.71645,1.0,105.829704
285,龙尾后把手,-9.232849,-2.632064,1.0,109.678033
286,龙头前把手,-5.215275,0.418031,1.0,59.770244
286,第1节龙身前把手,-4.284461,3.085103,1.0,60.314328
286,第51节龙身前把手,3.041559,5.750226,1.0,74.313963
286,第101节龙身前把手,-2.424855,7.132913,1.0,86.066102
286,第151节龙身前把手,-4.607061,-7.069356,1.0,96.396141
286,第201节龙身前把手,4.259952,8.215608,1.0,105.721707
286,龙尾后把手,-8.900526,-3.57475,1.0,109.573829
287,龙头前把手,-5.182903,-0.579918,1.0,59.578833
287,第1节龙身前把手,-4.774235,2.214974,1.0,60.124649
287,第51节龙身前把手,2.119919,6.135721,1.0,74.160092
287,第101节龙身前把手,-3.342998,6.738522,1.0,85.933273
287,第151节龙身前把手,-3.73381,-7.555423,1.0,96.277564
287,第201节龙身前把手,3.345219,8.61846,1.0,105.6136
287,龙尾后把手,-8.471899,-4.47773,1.0,109.469526
288,龙头前把手,-4.960919,-1.553392,1.0,59.386805
288,第1节龙身前把手,-5.09083,1.268003,1.0,59.934369
288,第51节龙身前把手,1.150043,6.375223,1.0,74.005901
288,第101节龙身前把手,-4.200756,6.225905,1.0,85.800239
288,第151节龙身前把手,-2.809158,-7.934691,1.0,96.158841
288,第201节龙身前把手,2.392341,8.920201,1.0,105.505381
288,龙尾后把手,-7.951539,-5.331145,1.0,109.365123
289,龙头前把手,-4.556898,-2.466451,1.0,59.194155
289,第1节龙身前把手,-5.222254,0.278209,1.0,59.743484
289,第51节龙身前把手,0.154879,6.462742,1.0,73.851388
289,第101节龙身前把手,-4.982864,5.60395,1.0,85.666999
289,第151节龙身前把手,-1.846071,-8.201686,1.0,96.039971
289,第201节龙身前把手,1.412435,9.117195,1.0,105.397052
289,龙尾后把手,-7.345029,-6.125648,1.0,109.26062
290,龙头前把手,-3.98524,-3.285045,1.0,59.000875
290,第1节龙身前把手,-5.163141,-0.718512,1.0,59.551987
290,第51节龙身前把手,-0.841881,6.395874,1.0,73.696551
290,第101节龙身前把手,-5.675326,4.883524,1.0,85.533551
290,第151节龙身前把手,-0.858105,-8.352498,1.0,95.920953
290,第201节龙身前把手,0.41697,9.207025,1.0,105.288611
290,龙尾后把手,-6.658908,-6.852509,1.0,109.156017
291,龙头前把手,-3.266741,-3.978318,1.0,58.806961
291,第1节龙身前把手,-4.915057,-1.685662,1.0,59.359872
291,第51节龙身前把手,-1.816359,6.175901,1.0,73.541388
291,第101节龙身前把手,-6.265677,4.0773,1.0,85.399894
291,第151节龙身前把手,0.140779,-8.384849,1.0,95.801788
291,第201节龙身前把手,-0.582367,9.188523,1.0,105.180059
291,龙尾后把手,-5.900608,-7.503713,1.0,109.051314
292,龙头前把手,-2.427919,-4.51982,1.0,58.612405
292,第1节龙身前把手,-4.486548,-2.587486,1.0,59.167134
292,第51节龙身前把手,-2.74506,5.807797,1.0,73.385897
292,第101节龙身前把手,-6.743216,3.19954,1.0,85.266028
292,第151节龙身前把手,1.136417,-8.298132,1.0,95.682474
292,第201节龙身前把手,-1.573809,9.061797,1.0,105.071394
292,龙尾后把手,-5.078368,-8.07205,1.0,108.94651
293,龙头前把手,-1.500102,-4.88858,1.0,58.417201
293,第1节龙身前把手,-3.892941,-3.390304,1.0,58.973766
293,第51节龙身前把手,-3.605448,5.300146,1.0,73.230077
293,第101节龙身前把手,-7.099216,2.265855,1.0,85.131951
293,第151节龙身前把手,2.114635,-8.093436,1.0,95.563011
293,第201节龙身前把手,-2.545643,8.828232,1.0,104.962617
293,龙尾后把手,-4.201158,-8.551201,1.0,108.841606
294,龙头前把手,-0.518321,-5.069992,1.0,58.221343
294,第1节龙身前把手,-3.155879,-4.063807,1.0,58.779762
294,第51节龙身前把手,-4.376502,4.664973,1.0,73.073924
294,第101节龙身前把手,-7.327088,1.292936,1.0,84.997663
294,第151节龙身前把手,3.061456,-7.773533,1.0,95.443399
294,第201节龙身前把手,-3.486354,8.49048,1.0,104.853727
294,龙尾后把手,-3.278575,-8.935807,1.0,108.7366
295,龙头前把手,0.479979,-5.056486,1.0,58.024824
295,第1节龙身前把手,-2.302614,-4.582251,1.0,58.585115
295,第51节龙身前把手,-5.039244,3.917488,1.0,72.917436
295,第101节龙身前把手,-7.422526,0.298258,1.0,84.863163
295,第151节龙身前把手,3.9633,-7.342855,1.0,95.323637
295,第201节龙身前把手,-4.384757,8.052438,1.0,104.744724
295,龙尾后把手,-2.320745,-9.221538,1.0,108.631492
296,龙头前把手,1.456333,-4.847936,1.0,57.827638
296,第1节龙身前把手,-1.365065,-4.925506,1.0,58.389821
296,第51节龙身前把手,-5.577224,3.075746,1.0,72.760612
296,第101节龙身前把手,-7.383594,-0.700228,1.0,84.728449
296,第151节龙身前把手,4.807179,-6.80744,1.0,95.203724
296,第201节龙身前把手,-5.230139,7.519205,1.0,104.635607
296,龙尾后把手,-1.338215,-9.405145,1.0,108.526283
297,龙头前把手,2.372744,-4.45179,1.0,57.629777
297,第1节龙身前把手,-0.378678,-5.079919,1.0,58.19387
297,第51节龙身前把手,-5.976953,2.160236,1.0,72.60345
297,第101节龙身前把手,-7.210789,-1.684413,1.0,84.59352
297,第151节龙身前把手,5.580892,-6.174852,1.0,95.08366
297,第201节龙身前把手,-6.012381,6.897028,1.0,104.526376
297,龙尾后把手,-0.341831,-9.484496,1.0,108.420972
298,龙头前把手,3.193166,-3.88291,1.0,57.431234
298,第1节龙身前把手,0.61887,-5.038941,1.0,57.997259
298,第51节龙身前把手,-6.228269,1.193399,1.0,72.445946
298,第101节龙身前把手,-6.907042,-2.636367,1.0,84.458376
298,第151节龙身前把手,6.2732,-5.454085,1.0,94.963444
298,第201节龙身前把手,-6.722088,6.193238,1.0,104.417031
298,龙尾后把手,0.65737,-9.45861,1.0,108.315558
299,龙头前把手,3.884967,-3.163114,1.0,57.232003
299,第1节龙身前把手,1.589092,-4.803506,1.0,57.799978
299,第51节龙身前把手,-6.324622,0.199095,1.0,72.2881
299,第101节龙身前把手,-6.477692,-3.53866,1.0,84.323016
299,第151节龙身前把手,6.874001,-4.655441,1.0,94.843076
299,第201节龙身前把手,-7.3507,5.416162,1.0,104.307572
299,龙尾后把手,1.648293,-9.327674,1.0,108.210042
300,龙头前把手,4.420274,-2.320429,1.0,57.032077
300,第1节龙身前把手,2.494171,-4.382117,1.0,57.602022
300,第51节龙身前把手,-6.263278,-0.797977,1.0,72.129908
300,第101节龙身前把手,-5.930402,-4.374687,1.0,84.187438
300,第151节龙身前把手,7.374477,-3.79039,1.0,94.722555
300,第201节龙身前把手,-7.890605,4.57503,1.0,104.197997
300,龙尾后把手,2.6199,-9.093044,1.0,108.104423
