catalyst_id,catalyst_combination,temperature_c,predicted_c4_yield_percent,co_wt_percent,co_sio2_mg,hap_mg,ethanol_flow_ml_min,loading_mode_b
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,294.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,295.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,296.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,297.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,298.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,299.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,300.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,301.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,302.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,303.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,304.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,305.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,306.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,307.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,308.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,309.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,310.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,311.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,312.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,313.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,314.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,315.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,316.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,317.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,318.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,319.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,320.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,321.0,0.0,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,322.0,0.013287,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,323.0,0.029411,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,324.0,0.046048,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,325.0,0.063199,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,326.0,0.080864,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,327.0,0.099044,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,328.0,0.117737,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,329.0,0.136944,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,330.0,0.156665,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,331.0,0.1769,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,332.0,0.197649,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,333.0,0.218912,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,334.0,0.240689,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,335.0,0.262979,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,336.0,0.285784,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,337.0,0.309103,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,338.0,0.332936,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,339.0,0.357282,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,340.0,0.382143,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,341.0,0.407518,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,342.0,0.433406,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,343.0,0.459809,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,344.0,0.486725,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,345.0,0.514156,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,346.0,0.5421,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,347.0,0.570559,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,348.0,0.599531,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,349.0,0.629017,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,350.0,0.659018,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,351.0,0.689532,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,352.0,0.72056,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,353.0,0.752102,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,354.0,0.784158,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,355.0,0.816729,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,356.0,0.849813,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,357.0,0.883411,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,358.0,0.917523,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,359.0,0.952149,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,360.0,0.987289,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,361.0,1.022942,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,362.0,1.05911,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,363.0,1.095792,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,364.0,1.132988,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,365.0,1.170698,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,366.0,1.208921,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,367.0,1.247659,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,368.0,1.286911,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,369.0,1.326676,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,370.0,1.366956,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,371.0,1.407749,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,372.0,1.449057,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,373.0,1.490878,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,374.0,1.533213,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,375.0,1.576063,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,376.0,1.619426,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,377.0,1.663303,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,378.0,1.707695,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,379.0,1.7526,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,380.0,1.798019,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,381.0,1.843952,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,382.0,1.890399,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,383.0,1.93736,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,384.0,1.984835,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,385.0,2.032824,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,386.0,2.081327,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,387.0,2.130344,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,388.0,2.179875,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,389.0,2.22992,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,390.0,2.280479,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,391.0,2.331551,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,392.0,2.383138,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,393.0,2.435239,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,394.0,2.487853,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,395.0,2.540982,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,396.0,2.594625,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,397.0,2.648781,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,398.0,2.703452,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,399.0,2.758636,5.0,50.0,50.0,2.1,0.0
A10,50mg 5wt%Co/SiO2-  50mg HAP-乙醇浓度2.1ml/min,400.0,2.814334,5.0,50.0,50.0,2.1,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,250.0,0.149432,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,251.0,0.132796,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,252.0,0.116593,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,253.0,0.100822,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,254.0,0.085484,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,255.0,0.070578,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,256.0,0.056105,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,257.0,0.042065,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,258.0,0.028458,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,259.0,0.015283,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,260.0,0.00254,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,261.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,262.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,263.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,264.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,265.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,266.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,267.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,268.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,269.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,270.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,271.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,272.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,273.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,274.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,275.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,276.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,277.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,278.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,279.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,280.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,281.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,282.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,283.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,284.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,285.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,286.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,287.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,288.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,289.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,290.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,291.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,292.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,293.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,294.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,295.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,296.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,297.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,298.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,299.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,300.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,301.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,302.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,303.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,304.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,305.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,306.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,307.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,308.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,309.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,310.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,311.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,312.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,313.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,314.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,315.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,316.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,317.0,0.0,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,318.0,0.003709,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,319.0,0.016492,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,320.0,0.029707,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,321.0,0.043355,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,322.0,0.057436,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,323.0,0.071949,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,324.0,0.086895,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,325.0,0.102273,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,326.0,0.118084,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,327.0,0.134328,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,328.0,0.151004,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,329.0,0.168113,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,330.0,0.185655,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,331.0,0.203629,1.0,50.0,0.0,1.68,0.0
A11,50mg 1wt%Co/SiO2+  90mg石英砂-乙醇浓度1.68ml/min，无HAP,332.0,0.222036,1.0,50.0,0.0,1.68,0.0
