medicine_id,length_mm,height_mm,width_mm,daily_demand,boxes_per_slot,required_slots,width_type_id,height_type_id,width_spacing_mm,height_spacing_mm,plane_redundancy_mm2
1529,132.0,90.0,35.0,1,11,1,2,2,43.0,115.0,84.0
1530,116.0,61.0,19.0,1,12,1,1,2,23.0,115.0,0.0
1531,122.0,73.0,31.0,1,12,1,2,2,43.0,115.0,304.0
1532,85.0,73.0,23.0,1,17,1,2,2,43.0,115.0,608.0
1533,86.0,73.0,23.0,1,17,1,2,2,43.0,115.0,608.0
1534,70.0,52.0,25.0,1,21,1,2,1,43.0,59.0,42.0
1535,115.0,74.0,14.0,1,13,1,1,2,23.0,115.0,185.0
1536,129.0,95.0,17.0,1,11,1,1,2,23.0,115.0,32.0
1537,129.0,95.0,17.0,1,11,1,1,2,23.0,115.0,32.0
1538,129.0,94.0,18.0,1,11,1,1,2,23.0,115.0,17.0
1539,135.0,41.0,24.0,1,11,1,2,1,43.0,59.0,210.0
1540,110.0,62.0,15.0,1,13,1,1,2,23.0,115.0,196.0
1541,125.0,72.0,32.0,1,12,1,2,2,43.0,115.0,273.0
1542,130.0,77.0,23.0,1,11,1,2,2,43.0,115.0,544.0
1543,79.0,45.0,44.0,1,18,1,3,1,60.0,59.0,120.0
1544,133.0,83.0,26.0,1,11,1,2,2,43.0,115.0,364.0
1545,106.0,76.0,26.0,1,14,1,2,2,43.0,115.0,455.0
1546,135.0,82.0,20.0,1,11,1,2,2,43.0,115.0,551.0
1547,106.0,70.0,15.0,1,14,1,1,2,23.0,115.0,164.0
1548,105.0,75.0,23.0,1,14,1,2,2,43.0,115.0,576.0
1549,100.0,51.0,35.0,1,15,1,2,1,43.0,59.0,16.0
1550,80.0,57.0,20.0,1,18,1,2,2,43.0,115.0,1026.0
1551,80.0,52.0,23.0,1,18,1,2,1,43.0,59.0,48.0
1552,120.0,36.0,25.0,1,12,1,2,1,43.0,59.0,266.0
1553,112.0,71.0,16.0,1,13,1,1,2,23.0,115.0,120.0
1554,121.0,66.0,20.0,1,12,1,2,2,43.0,115.0,855.0
1555,117.0,77.0,30.0,1,12,1,2,2,43.0,115.0,306.0
1556,100.0,66.0,20.0,1,15,1,2,2,43.0,115.0,855.0
1557,121.0,73.0,35.0,1,12,1,2,2,43.0,115.0,152.0
1558,128.0,80.0,24.0,1,11,1,2,2,43.0,115.0,465.0
1559,133.0,85.0,44.0,1,11,1,3,2,60.0,115.0,312.0
1560,135.0,86.0,44.0,1,11,1,3,2,60.0,115.0,300.0
1561,130.0,77.0,23.0,1,11,1,2,2,43.0,115.0,544.0
1562,130.0,75.0,23.0,1,11,1,2,2,43.0,115.0,576.0
1563,110.0,82.0,30.0,1,13,1,2,2,43.0,115.0,261.0
1564,126.0,89.0,37.0,1,11,1,2,2,43.0,115.0,44.0
1565,135.0,54.0,15.0,1,11,1,1,1,23.0,59.0,4.0
1566,112.0,54.0,17.0,1,13,1,1,1,23.0,59.0,2.0
1567,120.0,71.0,21.0,1,12,1,2,2,43.0,115.0,720.0
1568,81.0,47.0,47.0,1,18,1,3,1,60.0,59.0,72.0
1569,125.0,80.0,23.0,1,12,1,2,2,43.0,115.0,496.0
1570,135.0,82.0,25.0,1,11,1,2,2,43.0,115.0,406.0
1571,129.0,73.0,19.0,1,11,1,1,2,23.0,115.0,0.0
1572,125.0,81.0,25.0,1,12,1,2,2,43.0,115.0,420.0
1573,135.0,80.0,20.0,1,11,1,2,2,43.0,115.0,589.0
1574,135.0,80.0,20.0,1,11,1,2,2,43.0,115.0,589.0
1575,95.0,62.0,24.0,1,15,1,2,2,43.0,115.0,735.0
1576,136.0,40.0,27.0,1,11,1,2,1,43.0,59.0,180.0
1577,85.0,56.0,26.0,1,17,1,2,2,43.0,115.0,715.0
1578,123.0,51.0,31.0,1,12,1,2,1,43.0,59.0,32.0
1579,81.0,66.0,47.0,1,18,1,3,2,60.0,115.0,405.0
1580,139.0,75.0,21.0,1,10,1,2,2,43.0,115.0,648.0
1581,85.0,56.0,25.0,1,17,1,2,2,43.0,115.0,770.0
1582,85.0,55.0,25.0,1,17,1,2,1,43.0,59.0,0.0
1583,125.0,80.0,23.0,1,12,1,2,2,43.0,115.0,496.0
1584,129.0,73.0,20.0,1,11,1,2,2,43.0,115.0,722.0
1585,115.0,76.0,34.0,1,13,1,2,2,43.0,115.0,175.0
1586,116.0,83.0,40.0,1,12,1,3,2,60.0,115.0,448.0
1587,130.0,32.0,25.0,1,11,1,2,1,43.0,59.0,322.0
1588,100.0,50.0,25.0,1,15,1,2,1,43.0,59.0,70.0
1589,111.0,28.0,25.0,1,13,1,2,1,43.0,59.0,378.0
1590,98.0,64.0,19.0,1,15,1,1,2,23.0,115.0,0.0
1591,117.0,68.0,15.0,1,12,1,1,2,23.0,115.0,172.0
1592,117.0,68.0,16.0,1,12,1,1,2,23.0,115.0,129.0
1593,116.0,85.0,21.0,1,12,1,2,2,43.0,115.0,468.0
1594,115.0,75.0,15.0,1,13,1,1,2,23.0,115.0,144.0
1595,131.0,76.0,29.0,1,11,1,2,2,43.0,115.0,350.0
1596,83.0,50.0,50.0,1,18,1,3,1,60.0,59.0,30.0
1597,80.0,45.0,45.0,1,18,1,3,1,60.0,59.0,110.0
1598,66.0,46.0,25.0,1,22,1,2,1,43.0,59.0,126.0
1599,93.0,53.0,43.0,1,16,1,3,1,60.0,59.0,26.0
1600,110.0,70.0,18.0,1,13,1,1,2,23.0,115.0,41.0
1601,137.0,80.0,22.0,1,10,1,2,2,43.0,115.0,527.0
1602,130.0,72.0,20.0,1,11,1,2,2,43.0,115.0,741.0
1603,128.0,70.0,15.0,1,11,1,1,2,23.0,115.0,164.0
1604,96.0,60.0,15.0,1,15,1,1,2,23.0,115.0,204.0
1605,72.0,44.0,44.0,1,20,1,3,1,60.0,59.0,132.0
1606,92.0,52.0,52.0,1,16,1,3,1,60.0,59.0,12.0
1607,64.0,53.0,31.0,1,23,1,2,1,43.0,59.0,16.0
1608,120.0,52.0,20.0,1,12,1,2,1,43.0,59.0,57.0
1609,136.0,35.0,25.0,1,11,1,2,1,43.0,59.0,280.0
1610,114.0,69.0,18.0,1,13,1,1,2,23.0,115.0,42.0
1611,135.0,79.0,21.0,1,11,1,2,2,43.0,115.0,576.0
1612,111.0,66.0,15.0,1,13,1,1,2,23.0,115.0,180.0
1613,80.0,47.0,47.0,1,18,1,3,1,60.0,59.0,72.0
1614,130.0,74.0,20.0,1,11,1,2,2,43.0,115.0,703.0
1615,120.0,66.0,21.0,1,12,1,2,2,43.0,115.0,810.0
1616,79.0,47.0,47.0,1,18,1,3,1,60.0,59.0,72.0
1617,117.0,65.0,20.0,1,12,1,2,2,43.0,115.0,874.0
1618,117.0,61.0,16.0,1,12,1,1,2,23.0,115.0,150.0
1619,120.0,70.0,30.0,1,12,1,2,2,43.0,115.0,369.0
1620,118.0,67.0,18.0,1,12,1,1,2,23.0,115.0,44.0
1621,121.0,66.0,31.0,1,12,1,2,2,43.0,115.0,360.0
1622,121.0,66.0,31.0,1,12,1,2,2,43.0,115.0,360.0
1623,111.0,70.0,21.0,1,13,1,2,2,43.0,115.0,738.0
1624,110.0,65.0,20.0,1,13,1,2,2,43.0,115.0,874.0
1625,67.0,43.0,24.0,1,22,1,2,1,43.0,59.0,180.0
1626,131.0,70.0,20.0,1,11,1,2,2,43.0,115.0,779.0
1627,122.0,72.0,16.0,1,12,1,1,2,23.0,115.0,117.0
1628,130.0,70.0,18.0,1,11,1,1,2,23.0,115.0,41.0
1629,70.0,43.0,16.0,1,21,1,1,1,23.0,59.0,36.0
1630,129.0,74.0,20.0,1,11,1,2,2,43.0,115.0,703.0
1631,108.0,61.0,18.0,1,13,1,1,2,23.0,115.0,50.0
1632,130.0,87.0,20.0,1,11,1,2,2,43.0,115.0,456.0
1633,125.0,75.0,25.0,1,12,1,2,2,43.0,115.0,504.0
1634,75.0,50.0,50.0,1,20,1,3,1,60.0,59.0,30.0
1635,115.0,72.0,15.0,1,13,1,1,2,23.0,115.0,156.0
1636,135.0,36.0,20.0,1,11,1,2,1,43.0,59.0,361.0
1637,116.0,76.0,20.0,1,12,1,2,2,43.0,115.0,665.0
1638,125.0,86.0,51.0,1,12,1,3,2,60.0,115.0,125.0
1639,130.0,90.0,53.0,1,11,1,3,2,60.0,115.0,63.0
1640,125.0,85.0,43.0,1,12,1,3,2,60.0,115.0,338.0
1641,131.0,72.0,26.0,1,11,1,2,2,43.0,115.0,507.0
1642,110.0,55.0,55.0,1,13,1,3,1,60.0,59.0,0.0
1643,135.0,70.0,18.0,1,11,1,1,2,23.0,115.0,41.0
1644,94.0,47.0,18.0,1,15,1,1,1,23.0,59.0,8.0
1645,88.0,50.0,50.0,1,17,1,3,1,60.0,59.0,30.0
1646,137.0,77.0,25.0,1,10,1,2,2,43.0,115.0,476.0
1647,89.0,62.0,38.0,1,16,1,2,2,43.0,115.0,49.0
1648,130.0,75.0,19.0,1,11,1,1,2,23.0,115.0,0.0
1649,138.0,82.0,23.0,1,10,1,2,2,43.0,115.0,464.0
1650,135.0,82.0,20.0,1,11,1,2,2,43.0,115.0,551.0
1651,129.0,74.0,20.0,1,11,1,2,2,43.0,115.0,703.0
1652,121.0,62.0,16.0,1,12,1,1,2,23.0,115.0,147.0
1653,122.0,72.0,20.0,1,12,1,2,2,43.0,115.0,741.0
1654,135.0,34.0,26.0,1,11,1,2,1,43.0,59.0,273.0
1655,130.0,80.0,27.0,1,11,1,2,2,43.0,115.0,372.0
1656,130.0,73.0,20.0,1,11,1,2,2,43.0,115.0,722.0
1657,126.0,82.0,25.0,1,11,1,2,2,43.0,115.0,406.0
1658,130.0,80.0,25.0,1,11,1,2,2,43.0,115.0,434.0
1659,125.0,81.0,25.0,1,12,1,2,2,43.0,115.0,420.0
1660,130.0,82.0,22.0,1,11,1,2,2,43.0,115.0,493.0
1661,125.0,81.0,19.0,1,12,1,1,2,23.0,115.0,0.0
1662,125.0,81.0,25.0,1,12,1,2,2,43.0,115.0,420.0
1663,137.0,97.0,27.0,1,10,1,2,2,43.0,115.0,168.0
1664,126.0,70.0,20.0,1,11,1,2,2,43.0,115.0,779.0
1665,125.0,71.0,20.0,1,12,1,2,2,43.0,115.0,760.0
1666,125.0,70.0,22.0,1,12,1,2,2,43.0,115.0,697.0
1667,85.0,56.0,26.0,1,17,1,2,2,43.0,115.0,715.0
1668,130.0,80.0,27.0,1,11,1,2,2,43.0,115.0,372.0
1669,130.0,80.0,25.0,1,11,1,2,2,43.0,115.0,434.0
1670,125.0,85.0,31.0,1,12,1,2,2,43.0,115.0,208.0
1671,130.0,81.0,26.0,1,11,1,2,2,43.0,115.0,390.0
1672,137.0,97.0,35.0,1,10,1,2,2,43.0,115.0,56.0
1673,121.0,72.0,21.0,1,12,1,2,2,43.0,115.0,702.0
1674,133.0,85.0,23.0,1,11,1,2,2,43.0,115.0,416.0
1675,130.0,80.0,30.0,1,11,1,2,2,43.0,115.0,279.0
1676,131.0,80.0,30.0,1,11,1,2,2,43.0,115.0,279.0
1677,70.0,40.0,40.0,1,21,1,3,1,60.0,59.0,240.0
1678,83.0,46.0,46.0,1,18,1,3,1,60.0,59.0,90.0
1679,130.0,75.0,25.0,1,11,1,2,2,43.0,115.0,504.0
1680,107.0,70.0,16.0,1,14,1,1,2,23.0,115.0,123.0
1681,135.0,82.0,23.0,1,11,1,2,2,43.0,115.0,464.0
1682,130.0,81.0,21.0,1,11,1,2,2,43.0,115.0,540.0
1683,65.0,42.0,42.0,1,23,1,3,1,60.0,59.0,182.0
1684,126.0,71.0,21.0,1,11,1,2,2,43.0,115.0,720.0
1685,127.0,72.0,21.0,1,11,1,2,2,43.0,115.0,702.0
1686,135.0,78.0,23.0,1,11,1,2,2,43.0,115.0,528.0
1687,87.0,77.0,47.0,1,17,1,3,2,60.0,115.0,306.0
1688,126.0,72.0,27.0,1,11,1,2,2,43.0,115.0,468.0
1689,127.0,75.0,30.0,1,11,1,2,2,43.0,115.0,324.0
1690,90.0,47.0,45.0,1,16,1,3,1,60.0,59.0,88.0
1691,120.0,70.0,33.0,1,12,1,2,2,43.0,115.0,246.0
1692,120.0,69.0,33.0,1,12,1,2,2,43.0,115.0,252.0
1693,120.0,70.0,33.0,1,12,1,2,2,43.0,115.0,246.0
1694,130.0,77.0,23.0,1,11,1,2,2,43.0,115.0,544.0
1695,80.0,46.0,46.0,1,18,1,3,1,60.0,59.0,90.0
1696,72.0,40.0,40.0,1,20,1,3,1,60.0,59.0,240.0
1697,95.0,62.0,22.0,1,15,1,2,2,43.0,115.0,833.0
1698,100.0,66.0,16.0,1,15,1,1,2,23.0,115.0,135.0
1699,110.0,68.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1700,120.0,70.0,41.0,1,12,1,3,2,60.0,115.0,615.0
1701,120.0,70.0,20.0,1,12,1,2,2,43.0,115.0,779.0
1702,120.0,74.0,18.0,1,12,1,1,2,23.0,115.0,37.0
1703,100.0,50.0,20.0,1,15,1,2,1,43.0,59.0,95.0
1704,130.0,82.0,30.0,1,11,1,2,2,43.0,115.0,261.0
1705,130.0,80.0,30.0,1,11,1,2,2,43.0,115.0,279.0
1706,135.0,85.0,29.0,1,11,1,2,2,43.0,115.0,260.0
1707,110.0,71.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1708,110.0,73.0,23.0,1,13,1,2,2,43.0,115.0,608.0
1709,135.0,84.0,42.0,1,11,1,3,2,60.0,115.0,378.0
1710,106.0,70.0,16.0,1,14,1,1,2,23.0,115.0,123.0
1711,137.0,71.0,20.0,1,10,1,2,2,43.0,115.0,760.0
1712,110.0,72.0,20.0,1,13,1,2,2,43.0,115.0,741.0
1713,95.0,65.0,40.0,1,15,1,3,2,60.0,115.0,736.0
1714,120.0,70.0,21.0,1,12,1,2,2,43.0,115.0,738.0
1715,132.0,89.0,44.0,1,11,1,3,2,60.0,115.0,264.0
1716,110.0,70.0,25.0,1,13,1,2,2,43.0,115.0,574.0
1717,125.0,70.0,17.0,1,12,1,1,2,23.0,115.0,82.0
1718,115.0,67.0,20.0,1,13,1,2,2,43.0,115.0,836.0
1719,115.0,68.0,20.0,1,13,1,2,2,43.0,115.0,817.0
1720,114.0,67.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1721,125.0,71.0,21.0,1,12,1,2,2,43.0,115.0,720.0
1722,120.0,75.0,35.0,1,12,1,2,2,43.0,115.0,144.0
1723,130.0,86.0,21.0,1,11,1,2,2,43.0,115.0,450.0
1724,72.0,43.0,43.0,1,20,1,3,1,60.0,59.0,156.0
1725,130.0,60.0,20.0,1,11,1,2,2,43.0,115.0,969.0
1726,120.0,72.0,26.0,1,12,1,2,2,43.0,115.0,507.0
1727,138.0,90.0,33.0,1,10,1,2,2,43.0,115.0,126.0
1728,60.0,45.0,40.0,1,25,1,3,1,60.0,59.0,160.0
1729,130.0,60.0,20.0,1,11,1,2,2,43.0,115.0,969.0
1730,130.0,66.0,21.0,1,11,1,2,2,43.0,115.0,810.0
1731,120.0,77.0,20.0,1,12,1,2,2,43.0,115.0,646.0
1732,139.0,72.0,30.0,1,10,1,2,2,43.0,115.0,351.0
1733,100.0,71.0,40.0,1,15,1,3,2,60.0,115.0,640.0
1734,111.0,66.0,31.0,1,13,1,2,2,43.0,115.0,360.0
1735,116.0,80.0,21.0,1,12,1,2,2,43.0,115.0,558.0
1736,100.0,72.0,20.0,1,15,1,2,2,43.0,115.0,741.0
1737,101.0,60.0,18.0,1,14,1,1,2,23.0,115.0,51.0
1738,130.0,65.0,20.0,1,11,1,2,2,43.0,115.0,874.0
1739,100.0,60.0,20.0,1,15,1,2,2,43.0,115.0,969.0
1740,110.0,70.0,25.0,1,13,1,2,2,43.0,115.0,574.0
1741,137.0,75.0,20.0,1,10,1,2,2,43.0,115.0,684.0
1742,95.0,46.0,46.0,1,15,1,3,1,60.0,59.0,90.0
1743,114.0,75.0,41.0,1,13,1,3,2,60.0,115.0,540.0
1744,119.0,73.0,21.0,1,12,1,2,2,43.0,115.0,684.0
1745,119.0,73.0,21.0,1,12,1,2,2,43.0,115.0,684.0
1746,107.0,70.0,25.0,1,14,1,2,2,43.0,115.0,574.0
1747,118.0,32.0,25.0,1,12,1,2,1,43.0,59.0,322.0
1748,88.0,70.0,24.0,1,17,1,2,2,43.0,115.0,615.0
1749,130.0,78.0,20.0,1,11,1,2,2,43.0,115.0,627.0
1750,130.0,80.0,18.0,1,11,1,1,2,23.0,115.0,31.0
1751,85.0,51.0,15.0,1,17,1,1,1,23.0,59.0,16.0
1752,98.0,64.0,30.0,1,15,1,2,2,43.0,115.0,423.0
1753,97.0,64.0,30.0,1,15,1,2,2,43.0,115.0,423.0
1754,101.0,50.0,17.0,1,14,1,1,1,23.0,59.0,10.0
1755,116.0,75.0,25.0,1,12,1,2,2,43.0,115.0,504.0
1756,70.0,36.0,25.0,1,21,1,2,1,43.0,59.0,266.0
1757,135.0,52.0,50.0,1,11,1,3,1,60.0,59.0,18.0
1758,132.0,112.0,20.0,1,11,1,2,3,43.0,129.0,247.0
1759,110.0,32.0,20.0,1,13,1,2,1,43.0,59.0,437.0
1760,110.0,32.0,20.0,1,13,1,2,1,43.0,59.0,437.0
1761,101.0,70.0,25.0,1,14,1,2,2,43.0,115.0,574.0
1762,64.0,40.0,40.0,1,23,1,3,1,60.0,59.0,240.0
1763,78.0,67.0,24.0,1,19,1,2,2,43.0,115.0,660.0
1764,76.0,66.0,24.0,1,19,1,2,2,43.0,115.0,675.0
1765,75.0,65.0,23.0,1,20,1,2,2,43.0,115.0,736.0
1766,130.0,62.0,27.0,1,11,1,2,2,43.0,115.0,588.0
1767,122.0,100.0,40.0,1,12,1,3,2,60.0,115.0,176.0
1768,120.0,72.0,20.0,1,12,1,2,2,43.0,115.0,741.0
1769,137.0,71.0,21.0,1,10,1,2,2,43.0,115.0,720.0
1770,137.0,76.0,20.0,1,10,1,2,2,43.0,115.0,665.0
1771,130.0,54.0,18.0,1,11,1,1,1,23.0,59.0,1.0
1772,121.0,51.0,50.0,1,12,1,3,1,60.0,59.0,24.0
1773,92.0,57.0,28.0,1,16,1,2,2,43.0,115.0,594.0
1774,110.0,77.0,27.0,1,13,1,2,2,43.0,115.0,408.0
1775,88.0,61.0,21.0,1,17,1,2,2,43.0,115.0,900.0
1776,98.0,51.0,30.0,1,15,1,2,1,43.0,59.0,36.0
1777,115.0,51.0,51.0,1,13,1,3,1,60.0,59.0,20.0
1778,85.0,46.0,46.0,1,17,1,3,1,60.0,59.0,90.0
1779,130.0,77.0,30.0,1,11,1,2,2,43.0,115.0,306.0
1780,125.0,71.0,22.0,1,12,1,2,2,43.0,115.0,680.0
1781,120.0,65.0,18.0,1,12,1,1,2,23.0,115.0,46.0
1782,130.0,82.0,20.0,1,11,1,2,2,43.0,115.0,551.0
1783,135.0,81.0,20.0,1,11,1,2,2,43.0,115.0,570.0
1784,124.0,70.0,37.0,1,12,1,2,2,43.0,115.0,82.0
1785,112.0,62.0,11.0,1,13,1,1,2,23.0,115.0,392.0
1786,90.0,65.0,40.0,1,16,1,3,2,60.0,115.0,736.0
1787,110.0,75.0,44.0,1,13,1,3,2,60.0,115.0,432.0
1788,62.0,38.0,35.0,1,24,1,2,1,43.0,59.0,68.0
1789,115.0,55.0,22.0,1,13,1,2,1,43.0,59.0,0.0
1790,111.0,62.0,27.0,1,13,1,2,2,43.0,115.0,588.0
1791,120.0,73.0,15.0,1,12,1,1,2,23.0,115.0,152.0
1792,130.0,73.0,15.0,1,11,1,1,2,23.0,115.0,152.0
1793,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1794,125.0,66.0,29.0,1,12,1,2,2,43.0,115.0,450.0
1795,125.0,75.0,23.0,1,12,1,2,2,43.0,115.0,576.0
1796,70.0,40.0,26.0,1,21,1,2,1,43.0,59.0,195.0
1797,127.0,66.0,16.0,1,11,1,1,2,23.0,115.0,135.0
1798,115.0,35.0,25.0,1,13,1,2,1,43.0,59.0,280.0
1799,85.0,53.0,45.0,1,17,1,3,1,60.0,59.0,22.0
1800,110.0,65.0,20.0,1,13,1,2,2,43.0,115.0,874.0
1801,120.0,37.0,25.0,1,12,1,2,1,43.0,59.0,252.0
1802,95.0,66.0,20.0,1,15,1,2,2,43.0,115.0,855.0
1803,120.0,72.0,20.0,1,12,1,2,2,43.0,115.0,741.0
1804,120.0,71.0,21.0,1,12,1,2,2,43.0,115.0,720.0
1805,120.0,70.0,20.0,1,12,1,2,2,43.0,115.0,779.0
1806,105.0,76.0,28.0,1,14,1,2,2,43.0,115.0,385.0
1807,90.0,50.0,15.0,1,16,1,1,1,23.0,59.0,20.0
1808,107.0,59.0,45.0,1,14,1,3,2,60.0,115.0,572.0
1809,120.0,65.0,50.0,1,12,1,3,2,60.0,115.0,276.0
1810,100.0,70.0,25.0,1,15,1,2,2,43.0,115.0,574.0
1811,122.0,80.0,28.0,1,12,1,2,2,43.0,115.0,341.0
1812,122.0,80.0,25.0,1,12,1,2,2,43.0,115.0,434.0
1813,100.0,70.0,25.0,1,15,1,2,2,43.0,115.0,574.0
1814,93.0,61.0,34.0,1,16,1,2,2,43.0,115.0,250.0
1815,125.0,70.0,15.0,1,12,1,1,2,23.0,115.0,164.0
1816,117.0,60.0,36.0,1,12,1,2,2,43.0,115.0,153.0
1817,97.0,65.0,27.0,1,15,1,2,2,43.0,115.0,552.0
1818,116.0,61.0,35.0,1,12,1,2,2,43.0,115.0,200.0
1819,126.0,75.0,25.0,1,11,1,2,2,43.0,115.0,504.0
1820,125.0,75.0,25.0,1,12,1,2,2,43.0,115.0,504.0
1821,117.0,60.0,36.0,1,12,1,2,2,43.0,115.0,153.0
1822,117.0,60.0,36.0,1,12,1,2,2,43.0,115.0,153.0
1823,117.0,60.0,36.0,1,12,1,2,2,43.0,115.0,153.0
1824,116.0,61.0,35.0,1,12,1,2,2,43.0,115.0,200.0
1825,116.0,61.0,35.0,1,12,1,2,2,43.0,115.0,200.0
1826,116.0,61.0,35.0,1,12,1,2,2,43.0,115.0,200.0
1827,105.0,55.0,15.0,1,14,1,1,1,23.0,59.0,0.0
1828,112.0,70.0,20.0,1,13,1,2,2,43.0,115.0,779.0
1829,105.0,34.0,25.0,1,14,1,2,1,43.0,59.0,294.0
1830,107.0,30.0,18.0,1,14,1,1,1,23.0,59.0,25.0
1831,103.0,65.0,22.0,1,14,1,2,2,43.0,115.0,782.0
1832,105.0,70.0,56.0,1,14,1,3,2,60.0,115.0,0.0
1833,100.0,70.0,20.0,1,15,1,2,2,43.0,115.0,779.0
1834,65.0,39.0,39.0,1,23,1,2,1,43.0,59.0,0.0
1835,120.0,71.0,21.0,1,12,1,2,2,43.0,115.0,720.0
1836,110.0,68.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1837,130.0,79.0,19.0,1,11,1,1,2,23.0,115.0,0.0
1838,70.0,43.0,43.0,1,21,1,3,1,60.0,59.0,156.0
1839,111.0,76.0,40.0,1,13,1,3,2,60.0,115.0,560.0
1840,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1841,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1842,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1843,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1844,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1845,120.0,60.0,32.0,1,12,1,2,2,43.0,115.0,357.0
1846,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1847,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1848,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1849,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1850,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1851,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1852,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1853,120.0,60.0,33.0,1,12,1,2,2,43.0,115.0,306.0
1854,120.0,60.0,32.0,1,12,1,2,2,43.0,115.0,357.0
1855,120.0,60.0,32.0,1,12,1,2,2,43.0,115.0,357.0
1856,126.0,65.0,30.0,1,11,1,2,2,43.0,115.0,414.0
1857,55.0,40.0,40.0,1,27,1,3,1,60.0,59.0,240.0
1858,125.0,75.0,30.0,1,12,1,2,2,43.0,115.0,324.0
1859,126.0,76.0,30.0,1,11,1,2,2,43.0,115.0,315.0
1860,125.0,76.0,32.0,1,12,1,2,2,43.0,115.0,245.0
1861,125.0,75.0,30.0,1,12,1,2,2,43.0,115.0,324.0
1862,125.0,75.0,32.0,1,12,1,2,2,43.0,115.0,252.0
1863,125.0,75.0,30.0,1,12,1,2,2,43.0,115.0,324.0
1864,121.0,75.0,20.0,1,12,1,2,2,43.0,115.0,684.0
1865,121.0,74.0,20.0,1,12,1,2,2,43.0,115.0,703.0
1866,120.0,65.0,30.0,1,12,1,2,2,43.0,115.0,414.0
1867,115.0,81.0,19.0,1,13,1,1,2,23.0,115.0,0.0
1868,105.0,56.0,18.0,1,14,1,1,2,23.0,115.0,55.0
1869,106.0,75.0,32.0,1,14,1,2,2,43.0,115.0,252.0
1870,115.0,67.0,25.0,1,13,1,2,2,43.0,115.0,616.0
1871,70.0,50.0,27.0,1,21,1,2,1,43.0,59.0,60.0
1872,112.0,65.0,20.0,1,13,1,2,2,43.0,115.0,874.0
1873,80.0,60.0,42.0,1,18,1,3,2,60.0,115.0,714.0
1874,136.0,81.0,26.0,1,11,1,2,2,43.0,115.0,390.0
1875,130.0,81.0,24.0,1,11,1,2,2,43.0,115.0,450.0
1876,136.0,80.0,23.0,1,11,1,2,2,43.0,115.0,496.0
1877,115.0,65.0,23.0,1,13,1,2,2,43.0,115.0,736.0
1878,131.0,88.0,26.0,1,11,1,2,2,43.0,115.0,299.0
1879,130.0,82.0,21.0,1,11,1,2,2,43.0,115.0,522.0
1880,130.0,76.0,24.0,1,11,1,2,2,43.0,115.0,525.0
1881,116.0,77.0,42.0,1,12,1,3,2,60.0,115.0,476.0
1882,115.0,62.0,33.0,1,13,1,2,2,43.0,115.0,294.0
1883,100.0,62.0,20.0,1,15,1,2,2,43.0,115.0,931.0
1884,120.0,65.0,20.0,1,12,1,2,2,43.0,115.0,874.0
1885,120.0,62.0,20.0,1,12,1,2,2,43.0,115.0,931.0
1886,94.0,62.0,22.0,1,15,1,2,2,43.0,115.0,833.0
1887,136.0,68.0,15.0,1,11,1,1,2,23.0,115.0,172.0
1888,95.0,53.0,30.0,1,15,1,2,1,43.0,59.0,18.0
1889,102.0,62.0,22.0,1,14,1,2,2,43.0,115.0,833.0
1890,110.0,62.0,20.0,1,13,1,2,2,43.0,115.0,931.0
1891,135.0,77.0,18.0,1,11,1,1,2,23.0,115.0,34.0
1892,131.0,78.0,26.0,1,11,1,2,2,43.0,115.0,429.0
1893,110.0,71.0,27.0,1,13,1,2,2,43.0,115.0,480.0
1894,132.0,75.0,16.0,1,11,1,1,2,23.0,115.0,108.0
1895,75.0,46.0,46.0,1,20,1,3,1,60.0,59.0,90.0
1896,120.0,76.0,22.0,1,12,1,2,2,43.0,115.0,595.0
1897,135.0,125.0,33.0,1,11,1,2,3,43.0,129.0,0.0
1898,133.0,120.0,30.0,1,11,1,2,3,43.0,129.0,45.0
1899,120.0,60.0,32.0,1,12,1,2,2,43.0,115.0,357.0
1900,120.0,65.0,30.0,1,12,1,2,2,43.0,115.0,414.0
1901,120.0,65.0,30.0,1,12,1,2,2,43.0,115.0,414.0
1902,120.0,65.0,50.0,1,12,1,3,2,60.0,115.0,276.0
1903,125.0,60.0,30.0,1,12,1,2,2,43.0,115.0,459.0
1904,125.0,75.0,30.0,1,12,1,2,2,43.0,115.0,324.0
